aspect,sentiment,date,id,flag,group
scaricatela,positive,2023-06-07 20:39:06,1867.0,0,action
app,positive,2023-06-07 18:09:16,1869.0,0,application
bonus,positive,2023-06-07 18:09:16,1869.0,0,
invite,positive,2023-06-07 18:09:16,1869.0,0,communication
friends,positive,2023-06-07 18:09:16,1869.0,0,communication
easy,positive,2023-06-07 18:09:16,1869.0,0,ease_of_use
remove,positive,2023-06-07 18:09:16,1869.0,0,action
take,positive,2023-06-07 18:09:16,1869.0,0,action
nothing,positive,2023-06-07 18:09:16,1869.0,0,absence
exercises,positive,2023-06-07 18:09:16,1869.0,0,experience
review,negative,2023-06-07 17:57:53,1870.0,0,communication
weather,positive,2023-06-07 10:31:52,1872.0,0,experience
day,positive,2023-06-07 10:31:52,1872.0,0,
sentiment,positive,2023-06-07 10:16:55,1873.0,0,
status,positive,2023-06-07 08:43:04,1874.0,0,system
response,negative,2023-06-07 08:26:13,1875.0,0,communication
app,positive,2023-06-06 21:54:12,1879.0,0,application
procedures,negative,2023-06-06 21:54:12,1879.0,0,procedure
improvement,positive,2023-06-06 21:54:12,1879.0,0,improvement
text,very positive,2023-06-06 18:01:19,1880.0,0,
cashback,positive,2023-06-06 17:30:55,1881.0,0,payment
invitation,positive,2023-06-06 17:30:55,1881.0,0,communication
response,negative,2023-06-06 17:30:55,1881.0,0,communication
food,positive,2023-06-06 16:49:10,1884.0,0,
sentiment,negative,2023-06-06 16:04:47,1885.0,0,
pagamento,negative,2023-06-06 15:57:46,1886.0,0,payment
trenitalia,negative,2023-06-06 15:57:46,1886.0,0,organization
soldi,negative,2023-06-06 15:57:46,1886.0,0,payment
biglietto,negative,2023-06-06 15:57:46,1886.0,0,item
attention,negative,2023-06-06 15:18:32,1887.0,0,attention
information,negative,2023-06-06 15:18:32,1887.0,0,information
app,negative,2023-06-06 15:18:32,1887.0,0,application
conversation,negative,2023-06-06 15:18:32,1887.0,0,communication
user,negative,2023-06-06 15:18:32,1887.0,0,communication
app,positive,2023-06-06 11:31:39,1888.0,0,application
utile,positive,2023-06-06 11:31:39,1888.0,0,utility
pratica,positive,2023-06-06 11:31:39,1888.0,0,
comoda,positive,2023-06-06 11:31:39,1888.0,0,utility
grazie,positive,2023-06-06 11:31:39,1888.0,0,communication
project,positive,2023-06-06 09:37:35,1889.0,0,utility
text,very positive,2023-06-06 09:13:13,1890.0,0,
sentiment,positive,2023-06-06 09:13:13,1890.0,0,
review,negative,2023-06-06 09:00:00,1891.0,0,communication
text,very positive,2023-06-06 08:08:50,1892.0,0,
sentiment,positive,2023-06-06 08:08:50,1892.0,0,
utilissima,positive,2023-06-06 07:13:28,1893.0,0,utility
pratica,positive,2023-06-06 07:13:28,1893.0,0,
facile,positive,2023-06-06 07:13:28,1893.0,0,ease_of_use
invite,positive,2023-06-05 20:26:27,1896.0,0,communication
not_received_bonus,negative,2023-06-05 20:26:27,1896.0,0,negation
documentation,positive,2023-06-05 13:42:38,1899.0,0,communication
email,negative,2023-06-05 13:42:38,1899.0,0,communication
assistance,negative,2023-06-05 13:42:38,1899.0,0,communication
service,negative,2023-06-05 13:42:38,1899.0,0,
customer service,positive,2023-06-05 12:48:02,1901.0,0,
product,positive,2023-06-05 12:48:02,1901.0,0,
images,positive,2023-06-05 10:34:32,1902.0,0,photo
exercises,positive,2023-06-05 10:34:32,1902.0,0,experience
review,positive,2023-06-05 06:45:03,1903.0,0,communication
book,positive,2023-06-04 11:24:40,1906.0,0,
help,negative,2023-06-04 11:24:40,1906.0,0,utility
images,positive,2023-06-04 08:57:45,1908.0,0,photo
exercises,neutral,2023-06-04 08:57:45,1908.0,0,experience
transactions,positive,2023-06-04 05:26:54,1910.0,0,payment
friends,positive,2023-06-04 05:26:54,1910.0,0,communication
small purchases,positive,2023-06-04 05:26:54,1910.0,0,quantity
software,positive,2023-06-03 19:36:58,1911.0,0,system
experience,positive,2023-06-03 19:36:58,1911.0,0,experience
bonus,positive,2023-06-03 15:24:20,1913.0,0,
ingresso,neutral,2023-06-03 15:24:20,1913.0,0,location
review,negative,2023-06-03 09:59:41,1915.0,0,communication
utilissimo,positive,2023-06-03 08:55:40,1916.0,0,utility
funzionante,positive,2023-06-03 08:55:40,1916.0,0,operation
review,very positive,2023-06-02 17:07:01,1917.0,0,communication
rating,positive,2023-06-02 13:55:56,1918.0,0,experience
date,positive,2023-06-02 11:34:00,1921.0,0,time
text,neutral,2023-06-02 10:20:24,1922.0,0,
account,positive,2023-06-02 09:55:07,1923.0,0,utility
responses,negative,2023-06-02 09:55:07,1923.0,0,communication
time,positive,2023-06-02 09:55:07,1923.0,0,time
veloce,positive,2023-06-02 09:30:21,1924.0,0,speed
sicuro,positive,2023-06-02 09:30:21,1924.0,0,security
magari,positive,2023-06-02 09:30:21,1924.0,0,possibility
avessero,positive,2023-06-02 09:30:21,1924.0,0,uncertainty
città,positive,2023-06-02 09:30:21,1924.0,0,location
pratico,positive,2023-06-02 08:55:57,1925.0,0,ease_of_use
veloce,positive,2023-06-02 08:55:57,1925.0,0,speed
exercise,positive,2023-06-02 08:11:31,1926.0,0,activity
language,positive,2023-06-02 08:11:31,1926.0,0,language
utile,positive,2023-06-02 07:36:14,1928.0,0,utility
funzionale,positive,2023-06-02 07:36:14,1928.0,0,utility
comodo,positive,2023-06-02 06:54:02,1929.0,0,
utile,positive,2023-06-02 06:54:02,1929.0,0,utility
poco,positive,2023-06-01 22:43:22,1932.0,0,quantity
chiari,positive,2023-06-01 22:43:22,1932.0,0,accuracy
sul,positive,2023-06-01 22:43:22,1932.0,0,location
buono,positive,2023-06-01 22:43:22,1932.0,0,
invita,positive,2023-06-01 22:43:22,1932.0,0,action
amico,positive,2023-06-01 22:43:22,1932.0,0,communication
disinstallo,negative,2023-06-01 22:43:22,1932.0,0,action
subito,negative,2023-06-01 22:43:22,1932.0,0,time
rating,positive,2023-06-01 13:37:08,1935.0,0,experience
service,negative,2023-06-01 12:06:25,1936.0,0,
payment,positive,2023-06-01 10:00:37,1938.0,0,payment
bonus,positive,2023-06-01 10:00:37,1938.0,0,
review,positive,2023-06-01 09:02:27,1940.0,0,communication
sentiment,very positive,2023-06-01 08:30:41,1941.0,0,
funziona,positive,2023-06-01 06:29:58,1943.0,0,
molto,positive,2023-06-01 06:29:58,1943.0,0,
buona,positive,2023-06-01 06:29:58,1943.0,0,quality
invited_friend,positive,2023-05-31 21:28:41,1946.0,0,relationship
received_bonus,negative,2023-05-31 21:28:41,1946.0,0,gift
registration,positive,2023-05-31 20:46:24,1947.0,0,communication
invite,positive,2023-05-31 20:46:24,1947.0,0,communication
bonus,negative,2023-05-31 20:46:24,1947.0,0,
service,negative,2023-05-31 19:30:35,1950.0,0,
applications,positive,2023-05-31 17:57:37,1952.0,0,application
bonuses,negative,2023-05-31 17:57:37,1952.0,0,payment
customers,negative,2023-05-31 17:57:37,1952.0,0,communication
service,negative,2023-05-31 17:57:37,1952.0,0,
time,negative,2023-05-31 17:55:03,1953.0,0,time
comoda,positive,2023-05-31 13:31:47,1955.0,0,utility
funzionale,positive,2023-05-31 13:31:47,1955.0,0,utility
arrivato,negative,2023-05-31 13:31:47,1955.0,0,existence
aveva,positive,2023-05-31 13:31:47,1955.0,0,existence
fine,positive,2023-05-31 09:01:33,1958.0,0,state
invio,negative,2023-05-31 09:01:33,1958.0,0,
assistance,positive,2023-05-31 09:01:33,1958.0,0,communication
help,positive,2023-05-31 09:01:33,1958.0,0,utility
app,positive,2023-05-31 08:10:39,1960.0,0,application
services,positive,2023-05-31 08:10:39,1960.0,0,utility
sentiment,negative,2023-05-30 19:07:16,1963.0,0,
applicazione,positive,2023-05-30 16:48:08,1965.0,0,application
clienti,negative,2023-05-30 14:45:27,1968.0,0,communication
budget,negative,2023-05-30 14:45:27,1968.0,0,
problem,negative,2023-05-30 14:45:27,1968.0,0,
volte,negative,2023-05-30 14:45:27,1968.0,0,time
stata,negative,2023-05-30 14:45:27,1968.0,0,existence
ricaricato,negative,2023-05-30 14:45:27,1968.0,0,payment
peccato,negative,2023-05-30 14:45:27,1968.0,0,emotion
sentence,positive,2023-05-30 13:09:58,1970.0,0,communication
gentle,very positive,2023-05-30 10:45:03,1972.0,0,emotion
times,very positive,2023-05-30 10:45:03,1972.0,0,quantity
short,very positive,2023-05-30 10:45:03,1972.0,0,length
quick,very positive,2023-05-30 10:45:03,1972.0,0,speed
helpful,very positive,2023-05-30 10:45:03,1972.0,0,utility
pin,very positive,2023-05-30 10:45:03,1972.0,0,security
detailed,very positive,2023-05-30 10:45:03,1972.0,0,accuracy
text,positive,2023-05-30 06:22:24,1977.0,0,
sentiment,positive,2023-05-30 06:22:24,1977.0,0,
app,positive,2023-05-30 05:42:26,1978.0,0,application
tool,positive,2023-05-30 05:42:26,1978.0,0,
photos,positive,2023-05-30 05:42:26,1978.0,0,photo
app,positive,2023-05-29 19:12:37,1979.0,0,application
help,very positive,2023-05-29 19:12:37,1979.0,0,utility
example,positive,2023-05-29 19:12:37,1979.0,0,illustration
vestments,positive,2023-05-29 19:12:37,1979.0,0,clothing
percentage,positive,2023-05-29 19:12:37,1979.0,0,quantity
date,negative,2023-05-29 19:10:04,1981.0,0,time
service,positive,2023-05-29 18:51:39,1982.0,0,
quality,positive,2023-05-29 18:51:39,1982.0,0,experience
sentiment,negative,2023-05-29 18:37:20,1983.0,0,
sentiment,very positive,2023-05-29 10:23:23,1984.0,0,
price,very positive,2023-05-29 09:50:41,1985.0,0,payment
location,positive,2023-05-29 09:50:41,1985.0,0,location
provato,positive,2023-05-29 07:45:27,1986.0,0,experience
ibanzoni,positive,2023-05-29 07:45:27,1986.0,0,name
account,positive,2023-05-29 05:23:48,1987.0,0,utility
activity,negative,2023-05-29 05:23:48,1987.0,0,
time,neutral,2023-05-29 05:23:48,1987.0,0,time
attempt,negative,2023-05-29 05:23:48,1987.0,0,action
visit,positive,2023-05-29 05:23:48,1987.0,0,action
friends,positive,2023-05-29 05:23:48,1987.0,0,communication
used,negative,2023-05-29 05:23:48,1987.0,0,
sentiment,positive,2023-05-29 04:30:27,1988.0,0,
application,positive,2023-05-27 19:18:56,1993.0,0,application
technology,positive,2023-05-27 19:18:56,1993.0,0,technology
text,very positive,2023-05-27 14:58:25,1994.0,0,
food,positive,2023-05-27 09:05:51,1996.0,0,
service,negative,2023-05-27 09:05:51,1996.0,0,
price,negative,2023-05-27 09:05:51,1996.0,0,payment
location,neutral,2023-05-27 09:05:51,1996.0,0,location
ambience,neutral,2023-05-27 09:05:51,1996.0,0,appearance
customer service,positive,2023-05-26 21:04:59,1998.0,0,
product,positive,2023-05-26 21:04:59,1998.0,0,
usage,very positive,2023-05-26 20:57:24,1999.0,0,utility
simple,positive,2023-05-26 20:19:33,2000.0,0,ease_of_use
easy,positive,2023-05-26 20:19:33,2000.0,0,ease_of_use
comfortable,positive,2023-05-26 20:19:33,2000.0,0,utility
eccezioni,positive,2023-05-26 17:43:57,2002.0,0,exception
budget,negative,2023-05-26 16:56:54,2003.0,0,
ricarica,negative,2023-05-26 16:56:54,2003.0,0,
app,negative,2023-05-26 14:50:22,2006.0,0,application
software,positive,2023-05-26 11:58:10,2009.0,0,system
experience,positive,2023-05-26 11:58:10,2009.0,0,experience
text,very positive,2023-05-26 09:23:00,2010.0,0,
sentiment,positive,2023-05-26 09:23:00,2010.0,0,
text,positive,2023-05-26 08:34:01,2011.0,0,
images,positive,2023-05-25 14:31:43,2018.0,0,photo
exercises,negative,2023-05-25 14:31:43,2018.0,0,experience
sentiment,very positive,2023-05-25 13:11:55,2019.0,0,
service,positive,2023-05-25 12:45:52,2020.0,0,
app,positive,2023-05-25 12:45:52,2020.0,0,application
bancomat,positive,2023-05-25 12:45:52,2020.0,0,payment
scarsa ergonomia,positive,2023-05-25 11:13:34,2024.0,0,difficulty
proceso farraginoso,positive,2023-05-25 11:13:34,2024.0,0,procedure
poco intuitiva,neutral,2023-05-25 11:13:34,2024.0,0,ease_of_use
eficazmente,positive,2023-05-25 11:13:34,2024.0,0,efficiency
app,positive,2023-05-25 11:08:19,2025.0,0,application
languages,positive,2023-05-25 11:08:19,2025.0,0,language
app,positive,2023-05-25 11:00:05,2026.0,0,application
molto,positive,2023-05-25 11:00:05,2026.0,0,
utile,positive,2023-05-25 11:00:05,2026.0,0,utility
account,negative,2023-05-25 09:13:10,2029.0,0,utility
profile,neutral,2023-05-25 09:13:10,2029.0,0,identity
app,negative,2023-05-25 08:28:32,2030.0,0,application
budget,negative,2023-05-25 08:28:32,2030.0,0,
sold,negative,2023-05-25 08:28:32,2030.0,0,quantity
images,positive,2023-05-25 07:27:46,2031.0,0,photo
exercises,positive,2023-05-25 07:27:46,2031.0,0,experience
service,positive,2023-05-24 18:30:03,2035.0,0,
bonus,negative,2023-05-24 14:24:22,2037.0,0,
feeling,negative,2023-05-24 14:24:22,2037.0,0,emotion
account,positive,2023-05-24 13:52:43,2038.0,0,utility
software,positive,2023-05-23 21:37:00,2042.0,0,system
experience,positive,2023-05-23 21:37:00,2042.0,0,experience
comodo,positive,2023-05-23 18:22:31,2046.0,0,
pratico,positive,2023-05-23 18:22:31,2046.0,0,ease_of_use
funziona,positive,2023-05-23 18:22:31,2046.0,0,
benissimo,positive,2023-05-23 18:22:31,2046.0,0,state
bonus,negative,2023-05-23 15:49:20,2047.0,0,
app,positive,2023-05-23 15:03:25,2049.0,0,application
assurance,positive,2023-05-23 15:03:25,2049.0,0,security
sold,positive,2023-05-23 15:03:25,2049.0,0,quantity
satisfaction,positive,2023-05-23 15:03:25,2049.0,0,emotion
registration,positive,2023-05-23 15:03:25,2049.0,0,communication
code,positive,2023-05-23 15:03:25,2049.0,0,
comodissimo,positive,2023-05-23 13:04:57,2051.0,0,ease_of_use
months,positive,2023-05-23 11:33:02,2053.0,0,time
not,negative,2023-05-23 11:33:02,2053.0,0,
still,positive,2023-05-23 11:33:02,2053.0,0,state
status,negative,2023-05-23 08:50:35,2055.0,0,system
funzione,positive,2023-05-22 21:30:50,2058.0,0,utility
facile,positive,2023-05-22 21:30:50,2058.0,0,ease_of_use
anno fregato,negative,2023-05-22 21:09:06,2059.0,0,state
banca,positive,2023-05-22 21:09:06,2059.0,0,
liristituisce,positive,2023-05-22 21:09:06,2059.0,0,change
manga,positive,2023-05-22 21:09:06,2059.0,0,item
bonus condividi,positive,2023-05-22 21:09:06,2059.0,0,gift
ricevere,positive,2023-05-22 21:09:06,2059.0,0,action
fake it till you make it,positive,2023-05-22 21:09:06,2059.0,0,advice
app,positive,2023-05-22 19:05:45,2061.0,0,application
soldi,positive,2023-05-22 19:05:45,2061.0,0,payment
finanzze,positive,2023-05-22 19:05:45,2061.0,0,currency
mesi,negative,2023-05-22 16:29:16,2063.0,0,time
cerco,positive,2023-05-22 16:29:16,2063.0,0,action
attivare,positive,2023-05-22 16:29:16,2063.0,0,action
profilo,positive,2023-05-22 16:29:16,2063.0,0,identity
nulla,positive,2023-05-22 16:29:16,2063.0,0,communication
sentiment,positive,2023-05-22 15:24:25,2064.0,0,
text,very positive,2023-05-22 08:46:54,2067.0,0,
applicazione,negative,2023-05-21 21:20:42,2069.0,0,application
cibo,positive,2023-05-21 21:20:42,2069.0,0,item
service,negative,2023-05-21 15:11:06,2071.0,0,
facile,positive,2023-05-21 11:44:52,2072.0,0,ease_of_use
veloce,positive,2023-05-21 11:44:52,2072.0,0,speed
conveniente,positive,2023-05-21 11:44:52,2072.0,0,utility
app,positive,2023-05-21 09:50:18,2073.0,0,application
eccellente,positive,2023-05-21 09:50:18,2073.0,0,quality
modalità,positive,2023-05-21 09:50:18,2073.0,0,mode
pagamento,positive,2023-05-21 09:50:18,2073.0,0,payment
canali,positive,2023-05-21 09:50:18,2073.0,0,communication
tutto,positive,2023-05-21 09:44:48,2074.0,0,utility
buonissimo,positive,2023-05-21 09:44:48,2074.0,0,quality
ragazze,positive,2023-05-21 09:44:48,2074.0,0,people
sono,positive,2023-05-21 09:44:48,2074.0,0,state
molto,positive,2023-05-21 09:44:48,2074.0,0,
carine,positive,2023-05-21 09:44:48,2074.0,0,appearance
per,positive,2023-05-21 09:44:48,2074.0,0,communication
tutti,positive,2023-05-21 09:44:48,2074.0,0,communication
amount,positive,2023-05-20 22:05:49,2077.0,0,currency
date,positive,2023-05-20 22:05:49,2077.0,0,time
invitee,positive,2023-05-20 22:05:49,2077.0,0,relationship
bonus,positive,2023-05-20 22:05:49,2077.0,0,
restaurant,positive,2023-05-20 22:05:49,2077.0,0,utility
images,positive,2023-05-20 18:34:20,2078.0,0,photo
exercises,positive,2023-05-20 18:34:20,2078.0,0,experience
application,positive,2023-05-20 13:51:04,2079.0,0,application
functionality,positive,2023-05-20 13:51:04,2079.0,0,utility
restaurant,positive,2023-05-19 20:13:05,2084.0,0,utility
food,positive,2023-05-19 20:13:05,2084.0,0,
service,positive,2023-05-19 20:13:05,2084.0,0,
sentiment,neutral,2023-05-19 19:45:37,2085.0,0,
strumento,positive,2023-05-19 18:57:32,2086.0,0,
service,positive,2023-05-19 16:59:08,2087.0,0,
quality,positive,2023-05-19 16:59:08,2087.0,0,experience
sentiment,very positive,2023-05-19 16:10:48,2088.0,0,
review,very positive,2023-05-19 15:59:23,2089.0,0,communication
sentiment,very positive,2023-05-19 15:59:23,2089.0,0,
system,positive,2023-05-19 11:21:42,2092.0,0,system
riparms,positive,2023-05-19 11:21:42,2092.0,0,action
color,positive,2023-05-19 06:34:23,2095.0,0,appearance
savor,positive,2023-05-19 06:34:23,2095.0,0,experience
service,positive,2023-05-19 05:33:59,2097.0,0,
cost,negative,2023-05-19 05:33:59,2097.0,0,quantity
ottimo,positive,2023-05-18 23:39:10,2098.0,0,
capolavoro,positive,2023-05-18 23:39:10,2098.0,0,creation
consiglio,positive,2023-05-18 23:39:10,2098.0,0,communication
tutti,positive,2023-05-18 23:39:10,2098.0,0,communication
clienti,positive,2023-05-18 23:39:10,2098.0,0,communication
images,positive,2023-05-18 20:43:52,2101.0,0,photo
exercises,positive,2023-05-18 20:43:52,2101.0,0,experience
ottima,positive,2023-05-18 14:34:54,2105.0,0,appearance
veloce,positive,2023-05-18 14:34:54,2105.0,0,speed
pratica,positive,2023-05-18 14:34:54,2105.0,0,
operazioni,negative,2023-05-18 14:17:24,2106.0,0,utility
app,positive,2023-05-18 10:40:04,2108.0,0,application
bonus,positive,2023-05-18 10:40:04,2108.0,0,
invite_friend,positive,2023-05-18 10:40:04,2108.0,0,action
arrival_fee,negative,2023-05-18 10:40:04,2108.0,0,payment
very,positive,2023-05-18 10:14:47,2109.0,0,
always,positive,2023-05-18 10:14:47,2109.0,0,frequency
images,neutral,2023-05-18 09:04:59,2110.0,0,photo
exercises,neutral,2023-05-18 09:04:59,2110.0,0,experience
practice,positive,2023-05-17 21:30:53,2116.0,0,experience
fast,positive,2023-05-17 21:30:53,2116.0,0,ease_of_use
sentiment,very positive,2023-05-17 21:12:27,2117.0,0,
restaurant,positive,2023-05-17 16:07:57,2120.0,0,utility
food,positive,2023-05-17 16:07:57,2120.0,0,
service,positive,2023-05-17 16:07:57,2120.0,0,
images,positive,2023-05-17 14:20:51,2121.0,0,photo
exercises,neutral,2023-05-17 14:20:51,2121.0,0,experience
sentiment,negative,2023-05-17 14:12:28,2122.0,0,
rating,positive,2023-05-17 13:01:19,2123.0,0,experience
registration,negative,2023-05-17 13:00:15,2124.0,0,communication
date,positive,2023-05-17 10:20:01,2125.0,0,time
amount,negative,2023-05-17 10:20:01,2125.0,0,currency
text,very positive,2023-05-17 06:50:59,2126.0,0,
payments,negative,2023-05-16 18:58:27,2127.0,0,payment
transfers,negative,2023-05-16 18:58:27,2127.0,0,transaction
poco,neutral,2023-05-16 18:34:00,2128.0,0,quantity
uso,neutral,2023-05-16 18:34:00,2128.0,0,utility
direi,positive,2023-05-16 18:34:00,2128.0,0,
ottimo,positive,2023-05-16 18:34:00,2128.0,0,
servizio,positive,2023-05-16 18:34:00,2128.0,0,service
invite,positive,2023-05-16 13:26:29,2130.0,0,communication
install,positive,2023-05-16 13:26:29,2130.0,0,utility
payment,positive,2023-05-16 13:26:29,2130.0,0,payment
bonus,positive,2023-05-16 13:26:29,2130.0,0,
post,positive,2023-05-16 11:35:53,2131.0,0,communication
commission,positive,2023-05-16 11:35:53,2131.0,0,payment
banks,positive,2023-05-16 11:35:53,2131.0,0,utility
soldi,negative,2023-05-16 10:21:04,2132.0,0,payment
danno,negative,2023-05-16 10:21:04,2132.0,0,damage
assistenza,negative,2023-05-16 10:21:04,2132.0,0,utility
sconsigliatissima,negative,2023-05-16 10:21:04,2132.0,0,advice
utility,positive,2023-05-16 09:11:16,2133.0,0,utility
affordable,positive,2023-05-16 09:11:16,2133.0,0,cost
ideal,positive,2023-05-16 09:11:16,2133.0,0,state
bonus,positive,2023-05-16 09:11:16,2133.0,0,
funzionale,positive,2023-05-16 06:59:02,2134.0,0,utility
tutti,positive,2023-05-16 06:59:02,2134.0,0,communication
gioani,positive,2023-05-16 06:59:02,2134.0,0,people
account,positive,2023-05-15 19:56:07,2136.0,0,utility
time,positive,2023-05-15 19:56:07,2136.0,0,time
images,positive,2023-05-15 17:09:45,2139.0,0,photo
exercises,positive,2023-05-15 17:09:45,2139.0,0,experience
task,negative,2023-05-15 17:06:06,2140.0,0,
tempo,positive,2023-05-15 13:16:23,2141.0,0,time
sono,positive,2023-05-15 13:16:23,2141.0,0,state
molto,positive,2023-05-15 13:16:23,2141.0,0,
soddisfatto,positive,2023-05-15 13:16:23,2141.0,0,satisfaction
images,neutral,2023-05-15 12:14:30,2142.0,0,photo
exercises,negative,2023-05-15 12:14:30,2142.0,0,experience
service,positive,2023-05-15 11:39:17,2143.0,0,
form,positive,2023-05-15 08:59:22,2144.0,0,document
negozio,positive,2023-05-15 08:59:22,2144.0,0,location
service,very positive,2023-05-15 07:25:27,2145.0,0,
utile,negative,2023-05-15 07:10:07,2146.0,0,utility
tool,positive,2023-05-15 05:58:51,2147.0,0,
service,positive,2023-05-15 05:23:37,2148.0,0,
easy,positive,2023-05-15 05:23:37,2148.0,0,ease_of_use
software,positive,2023-05-14 16:59:18,2151.0,0,system
experience,positive,2023-05-14 16:59:18,2151.0,0,experience
idea,positive,2023-05-14 14:07:40,2152.0,0,utility
account,negative,2023-05-14 14:07:40,2152.0,0,utility
mesi,neutral,2023-05-14 14:07:40,2152.0,0,time
sbloccare,negative,2023-05-14 14:07:40,2152.0,0,action
funzionalità,negative,2023-05-14 14:07:40,2152.0,0,utility
text,very positive,2023-05-14 13:22:35,2153.0,0,
function,positive,2023-05-14 06:15:45,2154.0,0,
easy,positive,2023-05-14 06:15:45,2154.0,0,ease_of_use
beautiful,positive,2023-05-14 06:15:45,2154.0,0,appearance
estate,positive,2023-05-14 06:15:45,2154.0,0,time
country,positive,2023-05-14 06:15:45,2154.0,0,location
language,positive,2023-05-14 06:15:45,2154.0,0,language
service,positive,2023-05-13 19:33:13,2155.0,0,
payment,positive,2023-05-13 19:33:13,2155.0,0,payment
Comoda,positive,2023-05-13 18:43:33,2156.0,0,quality
poco,neutral,2023-05-13 18:43:33,2156.0,0,quantity
diffusa,negative,2023-05-13 18:43:33,2156.0,0,state
non,neutral,2023-05-13 18:43:33,2156.0,0,
una,neutral,2023-05-13 18:43:33,2156.0,0,quantity
soluzione,positive,2023-05-13 18:43:33,2156.0,0,solution
per,positive,2023-05-13 18:43:33,2156.0,0,communication
tutti,positive,2023-05-13 18:43:33,2156.0,0,communication
ottimo,positive,2023-05-13 16:23:16,2158.0,0,
sentiment,very positive,2023-05-13 13:46:22,2159.0,0,
app,positive,2023-05-13 10:31:08,2161.0,0,application
use,positive,2023-05-13 10:31:08,2161.0,0,
pay,very positive,2023-05-13 09:18:31,2163.0,0,payment
very,very positive,2023-05-13 09:18:31,2163.0,0,
comodo,positive,2023-05-13 09:18:31,2163.0,0,
efficace,positive,2023-05-13 09:18:31,2163.0,0,efficiency
utile,positive,2023-05-12 20:54:58,2164.0,0,utility
semplice,positive,2023-05-12 20:54:58,2164.0,0,ease_of_use
efficace,positive,2023-05-12 20:54:58,2164.0,0,efficiency
data,positive,2023-05-12 20:49:05,2165.0,0,utility
quest'app,positive,2023-05-12 19:32:04,2166.0,0,application
use,positive,2023-05-12 19:32:04,2166.0,0,
email,negative,2023-05-12 17:03:24,2168.0,0,communication
repetition,negative,2023-05-12 17:03:24,2168.0,0,frequency
schedule,negative,2023-05-12 17:03:24,2168.0,0,time
support,negative,2023-05-12 17:03:24,2168.0,0,utility
time,neutral,2023-05-12 15:01:55,2170.0,0,time
utile,positive,2023-05-12 09:41:26,2173.0,0,utility
pratica,positive,2023-05-12 09:41:26,2173.0,0,
quello,positive,2023-05-12 09:41:26,2173.0,0,item
che,positive,2023-05-12 09:41:26,2173.0,0,communication
deve,positive,2023-05-12 09:41:26,2173.0,0,obligation
fare,positive,2023-05-12 09:41:26,2173.0,0,utility
method,positive,2023-05-12 07:57:59,2174.0,0,utility
customers,positive,2023-05-12 07:57:59,2174.0,0,communication
attivazione,negative,2023-05-11 23:38:25,2179.0,0,utility
verifiche,negative,2023-05-11 23:38:25,2179.0,0,procedure
document,negative,2023-05-11 21:04:12,2180.0,0,utility
app,negative,2023-05-11 21:04:12,2180.0,0,application
request,negative,2023-05-11 20:13:33,2182.0,0,communication
feeling,negative,2023-05-11 16:35:37,2185.0,0,emotion
greeting,positive,2023-05-11 13:02:34,2190.0,0,communication
provation,negative,2023-05-11 11:40:40,2191.0,0,experience
budget,negative,2023-05-11 11:40:40,2191.0,0,
time,negative,2023-05-11 11:40:40,2191.0,0,time
result,negative,2023-05-11 11:40:40,2191.0,0,experience
accredito,negative,2023-05-11 11:28:10,2192.0,0,payment
denaro,negative,2023-05-11 11:28:10,2192.0,0,
metodi,positive,2023-05-11 11:28:10,2192.0,0,method
pagamento,positive,2023-05-11 11:28:10,2192.0,0,payment
city,positive,2023-05-11 08:01:43,2193.0,0,location
center,negative,2023-05-11 08:01:43,2193.0,0,location
stallazione,positive,2023-05-11 07:06:52,2196.0,0,installation
hashtags,positive,2023-05-11 05:53:49,2197.0,0,
experience,negative,2023-05-10 18:18:11,2200.0,0,experience
thought,negative,2023-05-10 18:18:11,2200.0,0,thought
text,very positive,2023-05-10 11:24:18,2202.0,0,
service,positive,2023-05-10 10:30:19,2203.0,0,
quality,positive,2023-05-10 10:30:19,2203.0,0,experience
app,positive,2023-05-10 08:13:47,2205.0,0,application
languages,positive,2023-05-10 08:13:47,2205.0,0,language
app,positive,2023-05-10 07:29:07,2206.0,0,application
method,positive,2023-05-10 07:29:07,2206.0,0,utility
pagination,positive,2023-05-10 07:29:07,2206.0,0,utility
security,positive,2023-05-10 07:29:07,2206.0,0,security
useful,positive,2023-05-10 07:00:15,2207.0,0,utility
not_used,negative,2023-05-10 07:00:15,2207.0,0,absence
sentiment,negative,2023-05-10 05:34:48,2209.0,0,
App,positive,2023-05-09 21:29:36,2210.0,0,application
fantastica,positive,2023-05-09 21:29:36,2210.0,0,experience
funziona,positive,2023-05-09 21:29:36,2210.0,0,
sempre,positive,2023-05-09 21:29:36,2210.0,0,time
benissimo,positive,2023-05-09 21:29:36,2210.0,0,state
ormai,positive,2023-05-09 21:29:36,2210.0,0,time
must,positive,2023-05-09 21:29:36,2210.0,0,obligation
per,positive,2023-05-09 21:29:36,2210.0,0,communication
tutto,positive,2023-05-09 21:29:36,2210.0,0,utility
mondo,positive,2023-05-09 21:29:36,2210.0,0,totality
telephone,negative,2023-05-09 15:50:03,2215.0,0,communication
amount,positive,2023-05-09 13:56:58,2216.0,0,currency
date,positive,2023-05-09 13:56:58,2216.0,0,time
sentiment,very positive,2023-05-09 12:25:36,2217.0,0,
images,positive,2023-05-09 10:39:55,2222.0,0,photo
